inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,age,eligible,filed,outlier,B_current_assets,B_cash_equivalents,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax
7839032430,2022,sankt-petersburg,72.19,8629.0,-918.0,214.0,-6310.0,6523.0,7.0,1.0,1.0,0.0,213.0,31.0,-875.0,-875.0,-918.0
7727388653,2022,moscow city,96.02,11927.0,7672.0,12104.0,7544.0,503.0,4.0,1.0,0.0,0.0,2712.0,1311.0,-2762.0,9165.0,7768.0
1657087539,2022,tatarstan,47.73,0.0,0.0,27880.0,407.0,27473.0,13.0,1.0,1.0,0.0,27044.0,0.0,0.0,263.0,0.0
7724365295,2022,moscow city,47.11,71285.0,4321.0,16940.0,10048.0,6892.0,6.0,1.0,1.0,0.0,16940.0,189.0,-53866.0,5902.0,5083.0
5257149185,2022,nizhni novgorod,41.20,40915.0,106.0,40969.0,1052.0,39817.0,8.0,1.0,1.0,0.0,40968.0,2861.0,-52470.0,-11555.0,132.0
5002093909,2022,moscow reg.,63.11.10,94244.0,682.0,53985.0,51283.0,2702.0,13.0,1.0,1.0,0.0,52956.0,25972.0,-88518.0,5726.0,3678.0
7713756530,2022,saratov,46.70,8629.0,0.0,11161.0,3219.0,7942.0,10.0,1.0,1.0,0.0,11161.0,241.0,-6422.0,263.0,0.0
5029259781,2022,moscow reg.,96.02,8629.0,-793.0,1957.0,-3275.0,2.0,2.0,1.0,1.0,0.0,1302.0,10.0,-786.0,-786.0,-793.0
2461218475,2022,krasnoyarsk,69.10,5115.0,287.0,10357.0,4993.0,5364.0,10.0,1.0,1.0,0.0,10357.0,112.0,-4648.0,450.0,337.0
9701136020,2022,moscow city,56.10,70380.0,2716.0,17201.0,-24779.0,14865.0,3.0,1.0,1.0,0.0,15425.0,3413.0,-60306.0,10074.0,3793.0
3123393491,2022,belgorod,41.20,19833.0,21.0,20478.0,1111.0,19367.0,6.0,1.0,1.0,0.0,14141.0,202.0,-14690.0,414.0,207.0
7447264091,2022,tyumen,46.71,0.0,0.0,3344.0,-742.0,249.0,6.0,1.0,1.0,0.0,3344.0,0.0,0.0,0.0,0.0
2462219680,2022,krasnoyarsk,68.20.20,20511.0,121.0,505502.0,-1070069.0,1125384.0,10.0,1.0,1.0,0.0,453149.0,35459.0,-20390.0,121.0,121.0
9201016430,2022,sevastopol,27.11,5202.0,33.0,1905.0,1776.0,129.0,26.0,1.0,1.0,0.0,1339.0,12.0,-4651.0,551.0,74.0
7811708397,2022,sankt-petersburg,71.11.10,0.0,0.0,138.0,5.0,133.0,4.0,1.0,1.0,0.0,138.0,138.0,0.0,0.0,0.0
1328013059,2022,mordovia,46.77,1424.0,-1416.0,3507.0,507.0,2604.0,6.0,1.0,1.0,0.0,2093.0,56.0,-6422.0,-10287.0,-860.0
7743692795,2022,moscow city,17.20,1992266.0,185162.0,510899.0,334142.0,146701.0,14.0,1.0,1.0,0.0,375750.0,226565.0,-1579125.0,237205.0,235198.0
7805794888,2022,sankt-petersburg,52.22.22,5278.0,1682.0,1904.0,1712.0,192.0,0.0,1.0,1.0,0.0,1904.0,1857.0,-3257.0,2021.0,1941.0
3257043940,2022,bryansk,41.20,10050.0,-9743.0,18526.0,-11306.0,29832.0,6.0,1.0,1.0,0.0,18526.0,265.0,-17741.0,-7987.0,-9743.0
7716947596,2022,moscow city,46.16,1763.0,-1120.0,1469.0,-2884.0,4353.0,2.0,1.0,1.0,0.0,1292.0,642.0,-2865.0,-1102.0,-1083.0
1655366079,2022,tatarstan,43.11,99110.0,876.0,27556.0,2259.0,25297.0,6.0,1.0,1.0,0.0,26073.0,2211.0,-96436.0,2062.0,1156.0
0229950683,2022,bashkortostan,46.31,53578.0,3109.0,3109.0,3109.0,1909.0,7.0,1.0,1.0,0.0,3109.0,2937.0,-49920.0,3658.0,3658.0
6679109506,2022,sverdlovsk,47.91,27.0,0.0,291.0,291.0,0.0,5.0,1.0,1.0,0.0,291.0,276.0,-23.0,4.0,0.0
5410094594,2022,novosibirsk,32.40,139.0,0.0,2.0,-76.0,78.0,0.0,1.0,1.0,0.0,2.0,2.0,-126.0,13.0,5.0
1648047882,2022,tatarstan,22.22,5343.0,100.0,39.0,39.0,1909.0,4.0,1.0,1.0,0.0,39.0,29.0,-5218.0,125.0,125.0
7106040599,2022,tula,43.21,28579.0,289.0,14170.0,1893.0,12277.0,21.0,1.0,1.0,0.0,12255.0,767.0,-17563.0,391.0,289.0
4824090955,2022,lipetzk,43.21,67083.0,536.0,72523.0,3044.0,27207.0,5.0,1.0,1.0,0.0,71654.0,10857.0,-61704.0,782.0,673.0
7536113633,2022,zabaikalsk terr.,46.73.50,92188.0,1257.0,26872.0,-2121.0,28993.0,12.0,1.0,1.0,0.0,25343.0,344.0,-92117.0,71.0,1257.0
7714833240,2022,moscow city,73.11,3052.0,109.0,36677.0,34502.0,2175.0,11.0,1.0,1.0,0.0,36677.0,457.0,-2995.0,57.0,231.0
3442054368,2022,volgograd,01.61,3037.0,431.0,2986.0,441.0,2545.0,22.0,1.0,1.0,0.0,2986.0,1511.0,-2223.0,814.0,613.0
4401070517,2022,kostroma,69.20,1453.0,49.0,691.0,297.0,394.0,16.0,1.0,1.0,0.0,691.0,42.0,-1358.0,95.0,75.0
5252041438,2022,nizhni novgorod,02.20,86115.0,1441.0,41471.0,37989.0,3482.0,5.0,1.0,1.0,0.0,24107.0,3998.0,-19518.0,6277.0,3905.0
7814648844,2022,sankt-petersburg,41.20,8629.0,-96.0,9717.0,5703.0,4013.0,6.0,1.0,1.0,0.0,9716.0,12.0,-6422.0,263.0,-96.0
9717045869,2022,moscow city,43.22,97820.0,-11571.0,75576.0,-12720.0,86819.0,6.0,1.0,1.0,0.0,45848.0,1943.0,-104475.0,-6655.0,-11334.0
7727271670,2022,moscow city,43.21,17646.0,-2314.0,9261.0,-314.0,9576.0,7.0,1.0,1.0,0.0,9261.0,1563.0,-18638.0,-992.0,-1328.0
3804050166,2022,irkutsk,71.10,33974.0,1327.0,11199.0,7345.0,1908.0,9.0,1.0,1.0,0.0,7781.0,1137.0,-31787.0,2187.0,1709.0
5904333355,2022,perm,68.20,1836.0,1189.0,5264.0,-2246.0,7510.0,6.0,1.0,1.0,0.0,1837.0,174.0,-1986.0,-150.0,1423.0
7721830459,2022,moscow reg.,82.99,0.0,0.0,4010.0,31.0,3978.0,8.0,1.0,1.0,0.0,4008.0,0.0,0.0,263.0,0.0
5262363392,2022,nizhni novgorod,43.21,6783.0,36.0,18545.0,149.0,18396.0,3.0,1.0,1.0,0.0,18520.0,2.0,-3620.0,65.0,50.0
5402055224,2022,novosibirsk,71.20.80,94.0,-71.0,1.0,-163.0,164.0,3.0,1.0,1.0,0.0,1.0,0.0,-148.0,-54.0,-70.0
7842123550,2022,sankt-petersburg,46.73,46201.0,5129.0,13026.0,10589.0,1243.0,6.0,1.0,1.0,0.0,11881.0,15.0,-35565.0,5344.0,5129.0
7807172829,2022,sankt-petersburg,79.11,89.0,13.0,50.0,47.0,3.0,5.0,1.0,1.0,0.0,50.0,2.0,-63.0,26.0,18.0
2634108880,2022,stavropol,45.11.39,8629.0,-7.0,2.0,-58.0,60.0,1.0,1.0,1.0,0.0,2.0,2.0,-7.0,-7.0,-7.0
3512004885,2022,vologda,16.10,169405.0,59984.0,98083.0,78255.0,4855.0,16.0,1.0,1.0,0.0,69017.0,36462.0,-6422.0,76866.0,64246.0
6658481865,2022,sverdlovsk,46.69,159290.0,6612.0,66113.0,11404.0,54569.0,6.0,1.0,1.0,0.0,66113.0,3299.0,-193671.0,-34381.0,8222.0
5911011373,2022,perm,71.20,18097.0,3224.0,23217.0,20533.0,2459.0,23.0,1.0,1.0,0.0,21200.0,13071.0,-12976.0,5121.0,4432.0
8602262431,2022,khanty-mansijsk,68.20,5797.0,2548.0,37676.0,11507.0,26169.0,7.0,1.0,1.0,0.0,724.0,250.0,-2822.0,2975.0,2607.0
9102186294,2022,crimea,68.32,8629.0,-111.0,0.0,984.0,1909.0,7.0,1.0,1.0,0.0,4065.0,241.0,-109.0,-109.0,-111.0
5638067164,2022,orenburg,49.41.10,990.0,-83.0,448.0,246.0,203.0,7.0,1.0,1.0,0.0,448.0,8.0,-461.0,529.0,-68.0
7723433190,2022,moscow city,13.30,0.0,-145.0,41.0,-255.0,0.0,6.0,1.0,1.0,0.0,42.0,1.0,-145.0,-145.0,-145.0
7811733971,2022,sankt-petersburg,25.62,8629.0,-61.0,164.0,-22.0,6.0,3.0,1.0,1.0,0.0,164.0,12.0,-60.0,-60.0,-61.0
0276946701,2022,bashkortostan,86.23,9326.0,-626.0,1150.0,494.0,656.0,3.0,1.0,1.0,0.0,1050.0,673.0,-9732.0,-406.0,-556.0
7715204742,2022,moscow city,55.90,0.0,-597.0,4244.0,2861.0,959.0,23.0,1.0,1.0,0.0,2116.0,31.0,-580.0,-580.0,-597.0
2463120620,2022,krasnoyarsk,43.21,0.0,0.0,4703.0,4156.0,547.0,2.0,1.0,1.0,0.0,4703.0,0.0,0.0,263.0,0.0
7602115812,2022,yaroslavl,46.90,2571.0,54.0,2776.0,507.0,2269.0,7.0,1.0,1.0,0.0,2776.0,17.0,-2500.0,71.0,67.0
9715316859,2022,moscow city,93.11,8629.0,0.0,394.0,984.0,1.0,4.0,1.0,1.0,0.0,394.0,288.0,-6422.0,263.0,0.0
1656108000,2022,tatarstan,43.21,23004.0,153.0,23292.0,277.0,18957.0,3.0,1.0,1.0,0.0,19610.0,564.0,-21857.0,271.0,191.0
7203119967,2022,tyumen,52.21.24,2840.0,19.0,16233.0,-151.0,16384.0,21.0,1.0,1.0,0.0,4621.0,53.0,-1692.0,1148.0,19.0
3017043255,2022,astrakhan,41.20,10148.0,2530.0,7245.0,6435.0,810.0,17.0,1.0,1.0,0.0,7245.0,1738.0,-6793.0,3355.0,3370.0
6901012394,2022,tver,86.90.90,5570.0,-1746.0,8222.0,3429.0,4793.0,20.0,1.0,1.0,0.0,7288.0,1261.0,-7129.0,-1559.0,-1585.0
9723088388,2022,moscow city,46.73.30,0.0,0.0,15.0,-2.0,9.0,3.0,1.0,1.0,0.0,15.0,1.0,0.0,263.0,0.0
2222865009,2022,altai terr.,49.41,47364.0,2019.0,6935.0,3534.0,3401.0,4.0,1.0,1.0,0.0,6935.0,110.0,-44650.0,2714.0,2493.0
5445106667,2022,novosibirsk,94.99,0.0,0.0,0.0,0.0,1909.0,21.0,1.0,1.0,0.0,4065.0,241.0,0.0,0.0,0.0
7733281517,2022,moscow city,46.47,33748.0,1518.0,17467.0,9691.0,7776.0,6.0,1.0,1.0,0.0,17325.0,247.0,-31807.0,1941.0,1898.0
5047199302,2022,moscow reg.,46.17,1667.0,-2.0,26607.0,958.0,25650.0,5.0,1.0,1.0,0.0,26608.0,46.0,-1598.0,69.0,-2.0
6686137840,2022,sverdlovsk,46.43,9379.0,318.0,911.0,337.0,574.0,1.0,1.0,1.0,0.0,911.0,452.0,-6287.0,389.0,398.0
6670494638,2022,sverdlovsk,49.42,30104.0,306.0,17748.0,739.0,11415.0,2.0,1.0,1.0,0.0,9808.0,1271.0,-29665.0,439.0,404.0
5107917582,2022,murmansk,49.41,2246.0,-1234.0,2694.0,-247.0,328.0,2.0,1.0,1.0,0.0,821.0,29.0,-3459.0,-1213.0,-1223.0
6671051340,2022,sverdlovsk,46.90,1712.0,26.0,4848.0,316.0,3730.0,6.0,1.0,1.0,0.0,4848.0,40.0,-1681.0,31.0,26.0
3662240232,2022,voronezh,41.20,329618.0,4869.0,399161.0,14716.0,120709.0,6.0,1.0,1.0,0.0,390053.0,3506.0,-255119.0,49094.0,6380.0
1101160644,2022,komi,02.40.10,7310.0,3830.0,16594.0,17176.0,1076.0,4.0,1.0,1.0,0.0,16595.0,84.0,-3351.0,3959.0,3948.0
2315190775,2022,krasnodar,85.42.90,262.0,-70.0,15.0,-47.0,62.0,8.0,1.0,1.0,0.0,15.0,3.0,-317.0,-55.0,-62.0
6417000727,2022,saratov,68.20,1286.0,-505.0,8775.0,-720.0,3163.0,5.0,1.0,1.0,0.0,3707.0,164.0,-1920.0,-634.0,-422.0
6164313638,2022,rostov,64.19,8629.0,-9.0,3607.0,3136.0,471.0,9.0,1.0,1.0,0.0,3607.0,24.0,-6422.0,263.0,-9.0
6432007460,2022,saratov,46.90,22444.0,292.0,18558.0,459.0,18099.0,13.0,1.0,1.0,0.0,18558.0,298.0,-22075.0,369.0,365.0
3245016701,2022,bryansk,16.10,33711.0,-16464.0,43197.0,-37332.0,77495.0,3.0,1.0,1.0,0.0,30232.0,60.0,-31628.0,-15461.0,-16464.0
5001119086,2022,moscow reg.,41.20,0.0,0.0,49.0,20.0,1909.0,4.0,1.0,1.0,0.0,49.0,2.0,0.0,263.0,0.0
4402005535,2022,kostroma,47.73,129745.0,6611.0,113917.0,110815.0,3102.0,23.0,1.0,1.0,0.0,29830.0,6949.0,-88941.0,9740.0,7990.0
6671014771,2022,sverdlovsk,31.01,5066.0,41.0,424.0,51.0,373.0,7.0,1.0,1.0,0.0,424.0,8.0,-4974.0,92.0,92.0
3810337375,2022,irkutsk,49.40,16075.0,33.0,22361.0,340.0,8051.0,8.0,1.0,1.0,0.0,20930.0,644.0,-3422.0,140.0,40.0
7728381820,2022,moscow city,10.11,182929.0,343.0,109956.0,680.0,32045.0,5.0,1.0,1.0,0.0,102478.0,3530.0,-167345.0,15584.0,557.0
5245017177,2022,nizhni novgorod,68.32.10,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,4065.0,241.0,-6422.0,0.0,0.0
4632120765,2022,kursk,18.10,25616.0,5175.0,7379.0,5105.0,2274.0,12.0,1.0,1.0,0.0,7380.0,2118.0,-19098.0,6518.0,6470.0
4706011033,2022,leningrad,68.32.20,8629.0,227.0,16172.0,13484.0,2688.0,27.0,1.0,1.0,0.0,1251.0,185.0,-6422.0,263.0,242.0
3435137782,2022,volgograd,52.29,10266.0,76.0,14555.0,295.0,12786.0,3.0,1.0,1.0,0.0,14555.0,404.0,-10033.0,233.0,95.0
2320078722,2022,krasnodar,41.20,2664.0,211.0,8706.0,5867.0,2839.0,24.0,1.0,1.0,0.0,1498.0,604.0,-2356.0,308.0,281.0
7726364681,2022,moscow city,26.52.10,253.0,-6.0,30805.0,1764.0,27906.0,7.0,1.0,1.0,0.0,29351.0,0.0,-258.0,-5.0,-5.0
5904206903,2022,perm,68.20.20,2887.0,-1492.0,6975.0,5393.0,1582.0,13.0,1.0,1.0,0.0,234.0,25.0,-2348.0,-1447.0,-1462.0
6950011019,2022,tver,70.22,8629.0,-3.0,3467.0,3466.0,1.0,16.0,1.0,1.0,0.0,301.0,241.0,-3.0,-3.0,-3.0
7715015181,2022,moscow city,15.12,82060.0,5381.0,42871.0,41484.0,1387.0,28.0,1.0,1.0,0.0,42536.0,5713.0,-75074.0,6986.0,7793.0
0105011095,2022,adygeya,47.11.20,91581.0,11215.0,97126.0,92388.0,4738.0,24.0,1.0,1.0,0.0,95997.0,6073.0,-70827.0,10970.0,10200.0
4345443850,2022,kirov,71.20.30,37707.0,382.0,9533.0,2339.0,7194.0,6.0,1.0,1.0,0.0,9082.0,79.0,-35464.0,572.0,483.0
7802620442,2022,sankt-petersburg,62.01,4299.0,1512.0,13290.0,13126.0,164.0,5.0,1.0,1.0,0.0,13290.0,8907.0,-2744.0,1555.0,1558.0
5536000033,2022,omsk,68.20.20,433.0,8.0,1650.0,1527.0,123.0,20.0,1.0,1.0,0.0,446.0,446.0,-425.0,8.0,8.0
2308184883,2022,krasnodar,46.71,14553.0,92.0,64109.0,11153.0,52956.0,10.0,1.0,1.0,0.0,63193.0,15490.0,-26552.0,-11999.0,115.0
7460051159,2022,chelyabinsk,35.30,56548.0,3799.0,31449.0,3629.0,27820.0,1.0,1.0,1.0,0.0,30623.0,382.0,-56423.0,125.0,4286.0
2112004286,2022,chuvashia,41.20,15778.0,288.0,2430.0,1632.0,799.0,8.0,1.0,1.0,0.0,2430.0,441.0,-12687.0,3091.0,3059.0
5507290578,2022,omsk,32.99.90,3294.0,163.0,1071.0,171.0,900.0,0.0,1.0,1.0,0.0,1071.0,1000.0,-2951.0,163.0,163.0
1623011299,2022,tatarstan,68.20,333.0,34.0,19.0,19.0,1909.0,12.0,1.0,1.0,0.0,19.0,2.0,-299.0,34.0,34.0
2720058640,2022,khabarovsk,43.22,8629.0,-20.0,6463.0,-166.0,6629.0,4.0,1.0,1.0,0.0,6463.0,103.0,-204.0,-204.0,-20.0
6829911398,2022,tambov,86.10,2322.0,105.0,251.0,217.0,34.0,9.0,1.0,1.0,0.0,251.0,251.0,-6422.0,105.0,105.0
6322021623,2022,samara,49.31,93036.0,-1802.0,73775.0,25202.0,30777.0,23.0,1.0,1.0,0.0,24109.0,722.0,-91111.0,1925.0,-1655.0
4825124565,2022,lipetzk,46.90,4780.0,108.0,2884.0,2884.0,0.0,5.0,1.0,1.0,0.0,2502.0,72.0,-4158.0,216.0,135.0
2312115138,2022,krasnodar,46.75.20,109639.0,650.0,59797.0,3187.0,56610.0,18.0,1.0,1.0,0.0,42184.0,7761.0,-93477.0,-361.0,813.0
7751168641,2022,moscow city,68.31,5927.0,158.0,3028.0,2498.0,165.0,3.0,1.0,1.0,0.0,2338.0,892.0,-5593.0,334.0,216.0
1001314795,2022,karelia,86.23,8861.0,1406.0,2640.0,2492.0,148.0,6.0,1.0,1.0,0.0,1469.0,138.0,-7258.0,1603.0,1603.0
7728273398,2022,moscow city,72.19,164769.0,51332.0,339871.0,10242.0,328874.0,20.0,1.0,1.0,0.0,322518.0,29851.0,-41714.0,52737.0,64261.0
5405063625,2022,novosibirsk,86.23,200684.0,6389.0,87209.0,5038.0,82171.0,1.0,1.0,1.0,0.0,83309.0,67706.0,-192709.0,7975.0,6389.0
5751059649,2022,oryol,47.73,12918.0,208.0,653.0,-1650.0,2303.0,6.0,1.0,1.0,0.0,653.0,224.0,-10932.0,443.0,208.0
6732220213,2022,smolensk,73.11,42119.0,9.0,15564.0,39.0,15525.0,1.0,1.0,1.0,0.0,15564.0,16.0,-39171.0,16.0,11.0
2411029680,2022,krasnoyarsk,43.29,0.0,0.0,39.0,12.0,27.0,3.0,1.0,1.0,0.0,39.0,0.0,0.0,263.0,152.0
7325160666,2022,ulyanovsk,71.12.20,0.0,-1505.0,86524.0,70170.0,10754.0,4.0,1.0,1.0,0.0,73285.0,21.0,-116.0,-1304.0,-1484.0
6453166566,2022,saratov,20.42,1294.0,93.0,2206.0,398.0,1808.0,1.0,1.0,1.0,0.0,2206.0,362.0,-1150.0,144.0,138.0
7451241026,2022,chelyabinsk,33.12,8629.0,-27.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,-23.0,-23.0,-27.0
4345413856,2022,kirov,43.31,44873.0,3187.0,12203.0,8621.0,3582.0,7.0,1.0,1.0,0.0,9885.0,4582.0,-39923.0,4950.0,4084.0
3702246650,2022,ivanovo,46.90,32709.0,66.0,6467.0,33.0,6434.0,2.0,1.0,1.0,0.0,6467.0,58.0,-32602.0,107.0,82.0
7602029264,2022,yaroslavl,41.20,8629.0,6.0,208.0,25.0,183.0,22.0,1.0,1.0,0.0,208.0,10.0,-26.0,-26.0,8.0
4317007066,2022,kirov,47.10,4239.0,129.0,3075.0,3004.0,71.0,9.0,1.0,1.0,0.0,3075.0,42.0,-3421.0,129.0,129.0
7220004853,2022,tyumen,01.11,19084.0,-24355.0,21065.0,-21425.0,32946.0,10.0,1.0,1.0,0.0,16730.0,1505.0,-39120.0,-21534.0,-24251.0
1215232941,2022,marij el,02.20,93049.0,2430.0,28955.0,17589.0,6442.0,2.0,1.0,1.0,0.0,11024.0,831.0,-87322.0,3758.0,3801.0
7709774399,2022,moscow city,64.99.10,70.0,262.0,886371.0,301871.0,584500.0,14.0,1.0,1.0,0.0,886371.0,1353.0,-224.0,-154.0,383.0
6315619236,2022,samara,82.99,1459247.0,350036.0,499079.0,253540.0,214151.0,14.0,1.0,1.0,0.0,451944.0,385.0,-989310.0,435243.0,438972.0
1001290270,2022,karelia,02.10,14528.0,9482.0,21008.0,14969.0,6039.0,8.0,1.0,1.0,0.0,14555.0,1716.0,-11194.0,3334.0,11007.0
3662251763,2022,voronezh,49.41,54756.0,1021.0,19707.0,5147.0,14412.0,5.0,1.0,1.0,0.0,16374.0,3.0,-53840.0,916.0,1276.0
3102049392,2022,belgorod,43.21,9020.0,618.0,1809.0,783.0,1017.0,1.0,1.0,1.0,0.0,1761.0,84.0,-8227.0,793.0,776.0
6623132694,2022,sverdlovsk,10.13.40,5.0,-42418.0,48197.0,-37741.0,60621.0,3.0,1.0,1.0,0.0,12671.0,183.0,-17257.0,-17252.0,-42418.0
6671215171,2022,sverdlovsk,79.11,8629.0,-211.0,102.0,102.0,1909.0,15.0,1.0,1.0,0.0,102.0,2.0,-6.0,-6.0,-211.0
7806311822,2022,sankt-petersburg,68.32.10,939.0,939.0,14726.0,984.0,14726.0,17.0,1.0,1.0,0.0,14726.0,134.0,-6422.0,939.0,939.0
2463059118,2022,krasnoyarsk,55.10,5895.0,-762.0,8439.0,7619.0,820.0,20.0,1.0,1.0,0.0,6747.0,1315.0,-6537.0,-642.0,-732.0
7840497341,2022,sankt-petersburg,47.59,0.0,-79.0,26025.0,11735.0,14290.0,9.0,1.0,1.0,0.0,26025.0,41.0,-66.0,-66.0,-79.0
9723164423,2022,moscow city,43.21,22630.0,1.0,300.0,50.0,150.0,0.0,1.0,1.0,0.0,50.0,50.0,-22629.0,1.0,1.0
7455025562,2022,chelyabinsk,95.11,36.0,-3.0,276.0,156.0,15.0,6.0,1.0,1.0,0.0,276.0,34.0,0.0,2.0,-3.0
1657237618,2022,tatarstan,41.20,0.0,0.0,18022.0,832.0,16702.0,5.0,1.0,1.0,0.0,18022.0,263.0,0.0,263.0,0.0
2308181770,2022,krasnodar,71.12.90,45637.0,5508.0,65034.0,55722.0,6251.0,11.0,1.0,1.0,0.0,40930.0,702.0,-39029.0,6608.0,6738.0
5917592244,2022,perm,68.32.10,81.0,81.0,2718.0,2150.0,568.0,17.0,1.0,1.0,0.0,2718.0,2020.0,-6422.0,81.0,81.0
4345503725,2022,kirov,02.40,43083.0,0.0,26817.0,11.0,26806.0,2.0,1.0,1.0,0.0,22217.0,1920.0,-19393.0,23690.0,23599.0
7726022180,2022,moscow city,47.19,8629.0,-125.0,73192.0,47531.0,1242.0,30.0,1.0,1.0,0.0,73191.0,56.0,-138.0,-138.0,-123.0
7801164645,2022,sankt-petersburg,41.20,9203.0,261.0,6885.0,3347.0,3538.0,22.0,1.0,1.0,0.0,6841.0,427.0,-8794.0,409.0,315.0
3438008087,2022,volgograd,47.19,10351.0,699.0,10.0,10.0,1909.0,14.0,1.0,1.0,0.0,10.0,10.0,-9652.0,699.0,699.0
5408025410,2022,novosibirsk,62.01,0.0,-879.0,299.0,-3461.0,3760.0,3.0,1.0,1.0,0.0,299.0,-218.0,-870.0,-870.0,-879.0
9717046809,2022,moscow city,73.20.10,2030754.0,9507.0,95460.0,3228.0,92226.0,6.0,1.0,1.0,0.0,95121.0,1135.0,-1978131.0,12853.0,11854.0
7709966615,2022,moscow city,68.10,370.0,-195.0,46.0,-1864.0,1910.0,8.0,1.0,1.0,0.0,46.0,13.0,-522.0,-152.0,-167.0
4826090140,2022,lipetzk,85.41,1169.0,-61.0,67.0,984.0,51.0,11.0,1.0,1.0,0.0,67.0,55.0,-1206.0,-37.0,-49.0
5246055908,2022,nizhni novgorod,68.31,517.0,11.0,110.0,21.0,89.0,1.0,1.0,1.0,0.0,110.0,42.0,-502.0,11.0,11.0
3461059844,2022,moscow reg.,46.77,79900.0,16.0,674.0,674.0,1909.0,6.0,1.0,1.0,0.0,609.0,39.0,-77334.0,2046.0,20.0
2631043151,2022,stavropol,41.20,8629.0,-40.0,198.0,-40.0,238.0,0.0,1.0,1.0,0.0,198.0,1.0,-9.0,-9.0,-40.0
2801190131,2022,amur,46.73.60,8629.0,-2.0,9143.0,628.0,8515.0,9.0,1.0,1.0,0.0,7067.0,0.0,-6422.0,263.0,-2.0
5074072778,2022,moscow reg.,43.21,3531.0,-77.0,484.0,10.0,474.0,1.0,1.0,1.0,0.0,484.0,484.0,-3305.0,-62.0,-77.0
2538091626,2022,primorsky terr.,11.07.10,8629.0,0.0,61985.0,2438.0,59547.0,17.0,1.0,0.0,0.0,60545.0,58105.0,-6422.0,263.0,0.0
2536266091,2022,primorsky terr.,62.02,2288.0,0.0,10.0,10.0,0.0,9.0,1.0,1.0,0.0,10.0,0.0,-2288.0,0.0,0.0
1612007188,2022,tatarstan,42.91.20,46973.0,1520.0,11915.0,7342.0,4573.0,14.0,1.0,1.0,0.0,11833.0,231.0,-44463.0,2510.0,2100.0
7602153896,2022,yaroslavl,81.22,1101.0,574.0,1203.0,1185.0,18.0,2.0,1.0,1.0,0.0,1183.0,76.0,-311.0,615.0,607.0
7743251945,2022,moscow city,43.22,51925.0,332.0,1515.0,342.0,1173.0,4.0,1.0,1.0,0.0,1515.0,1515.0,-50947.0,978.0,415.0
2823000786,2022,amur,49.41,56226.0,96.0,198.0,198.0,0.0,6.0,1.0,1.0,0.0,198.0,18.0,-56106.0,120.0,120.0
5036129247,2022,moscow reg.,79.10,8497.0,475.0,5023.0,2243.0,2759.0,9.0,1.0,1.0,0.0,5022.0,1248.0,-7804.0,693.0,713.0
7702436016,2022,moscow city,73.20,0.0,-751.0,138.0,138.0,0.0,4.0,1.0,1.0,0.0,18.0,0.0,-6422.0,-299.0,-740.0
7810168413,2022,sankt-petersburg,68.32.20,38.0,-1124.0,389.0,-7188.0,94.0,23.0,1.0,1.0,0.0,389.0,106.0,-1135.0,-1097.0,-1122.0
7724811630,2022,moscow city,43.99,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5834128649,2022,penza,41.20,334.0,3.0,265.0,53.0,212.0,0.0,1.0,1.0,0.0,265.0,33.0,-317.0,17.0,4.0
9403025156,2022,luhansk,41.20,27224.0,1100.0,1818.0,3341.0,-1523.0,7.0,1.0,0.0,0.0,1818.0,115.0,-25658.0,1566.0,1519.0
5425002194,2022,altai terr.,01.47,94535.0,570.0,118275.0,30814.0,55524.0,13.0,1.0,1.0,0.0,68451.0,13189.0,-98153.0,-3618.0,2905.0
9705164879,2022,moscow city,62.01,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,10.0,10.0,-6422.0,0.0,0.0
7825096602,2022,sankt-petersburg,85.14,13642.0,1085.0,5062.0,984.0,1592.0,26.0,1.0,1.0,0.0,5062.0,3642.0,-12304.0,1338.0,1238.0
7203480250,2022,tyumen,46.39,540.0,2.0,889.0,10.0,404.0,3.0,1.0,1.0,0.0,889.0,13.0,-520.0,20.0,7.0
6165117611,2022,rostov,96.02,8838.0,690.0,5916.0,3214.0,2702.0,18.0,1.0,1.0,0.0,5785.0,168.0,-144.0,1027.0,790.0
7702434210,2022,moscow city,41.20,20942.0,2422.0,222212.0,61969.0,139538.0,4.0,1.0,1.0,0.0,138467.0,1124.0,-18283.0,2659.0,2596.0
7703122615,2022,moscow city,73.20.10,8629.0,-975.0,3342621.0,-59388.0,3391473.0,26.0,1.0,1.0,0.0,2729871.0,0.0,-6422.0,263.0,-979.0
9109007716,2022,crimea,25.11,80100.0,10689.0,31500.0,22896.0,8604.0,25.0,1.0,1.0,0.0,25865.0,9713.0,-67281.0,12819.0,12224.0
7720738034,2022,moscow city,66.20,272.0,0.0,1488.0,-1013.0,2501.0,11.0,1.0,1.0,0.0,1488.0,1.0,-254.0,18.0,3.0
