inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,CF_balance_operating,age,eligible,filed,outlier,B_cash_equivalents,B_longterm_debt,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax,CF_balance
5260205922,2023,nizhni novgorod,43.29,964.0,-170.0,2818.0,1177.0,1579.0,,16.0,1.0,1.0,0.0,51.0,60.0,-1084.0,-120.0,-133.0,
4826042795,2023,lipetzk,71.10,,,44.0,-306.0,350.0,,19.0,1.0,1.0,0.0,,,,,,
8602296215,2023,khanty-mansijsk,49.41,,,,,,,3.0,1.0,0.0,0.0,,,,,,
5074059520,2023,moscow reg.,13.99,344842.0,-13667.0,330592.0,7778.0,121995.0,21231.0,5.0,1.0,1.0,0.0,487.0,200000.0,-306446.0,20321.0,-13922.0,-41385.0
4707049551,2023,leningrad,82.99,,,,,,,0.0,1.0,0.0,0.0,,,,,,
2635120181,2023,stavropol,11.01.10,479099.0,3726.0,670864.0,144110.0,526754.0,-1356.0,15.0,1.0,1.0,0.0,28.0,,-461896.0,14713.0,4468.0,-856.0
7604072970,2023,vologda,47.53.30,,,,,,,18.0,1.0,0.0,0.0,,,,,,
7451459939,2023,chelyabinsk,46.72,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7743835884,2023,moscow city,46.90,,,,,,,12.0,1.0,0.0,0.0,,,,,,
6234169645,2023,ryazan,85.21,38695.0,580.0,20442.0,1652.0,16790.0,,6.0,1.0,1.0,0.0,786.0,2000.0,-17282.0,108.0,580.0,
6454107620,2023,saratov,94.99,,,0.0,,,,7.0,1.0,1.0,0.0,,,,,,0.0
5003076198,2023,moscow city,42.21,48697.0,4213.0,9036.0,4212.0,910.0,,14.0,1.0,1.0,0.0,33.0,8.0,-42848.0,5849.0,4954.0,
6670436273,2023,sverdlovsk,47.74,28427.0,7617.0,30738.0,23276.0,1578.0,,7.0,1.0,1.0,0.0,785.0,5884.0,-20008.0,8419.0,8194.0,
5263133970,2023,nizhni novgorod,46.31,,,,,,,6.0,1.0,0.0,0.0,,,,,,
1648044948,2023,tatarstan,68.32,,,,,,,6.0,1.0,0.0,0.0,,,,,,
5260204485,2023,nizhni novgorod,43.12,81236.0,-8665.0,732840.0,74951.0,20132.0,-240363.0,16.0,1.0,1.0,0.0,73865.0,630589.0,-60886.0,12251.0,-9673.0,36377.0
9718166785,2023,moscow city,62.01,88415.0,27226.0,39288.0,32043.0,5691.0,,3.0,1.0,1.0,0.0,37298.0,1554.0,-57095.0,31320.0,31255.0,
5905262844,2023,perm,69,,,,,,,15.0,1.0,0.0,0.0,,,,,,
2224197653,2023,altai terr.,69.10,0.0,0.0,839.0,320.0,454.0,,4.0,1.0,1.0,0.0,4.0,65.0,0.0,,0.0,
7751184107,2023,moscow city,28.25,,,10.0,10.0,,,3.0,1.0,1.0,0.0,10.0,,,,,
9701210838,2023,moscow city,41.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
1656069632,2023,tatarstan,71.11,753.0,-504.0,672.0,435.0,237.0,,10.0,1.0,1.0,0.0,245.0,0.0,-1233.0,-480.0,-487.0,
7813510434,2023,sankt-petersburg,25.11,,,,,,,12.0,1.0,0.0,0.0,,,,,,
3664077503,2023,voronezh,01.11.10,,,,,,,17.0,1.0,0.0,0.0,,,,,,
7717771401,2023,moscow city,82.99,2794.0,50.0,1149.0,-61.0,1210.0,,10.0,1.0,1.0,0.0,336.0,,-2719.0,75.0,62.0,
9308018085,2023,donetsk,47.73,,,,,,,3.0,1.0,0.0,0.0,,,,,,
3257050707,2023,bryansk,69.10,24.0,0.0,10.0,10.0,0.0,,6.0,1.0,1.0,0.0,0.0,0.0,-20.0,4.0,0.0,
3900016834,2023,kaliningrad,31.01,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
3808066375,2023,irkutsk,68.31.20,802.0,41.0,42.0,-19.0,61.0,,23.0,1.0,1.0,0.0,31.0,,-724.0,78.0,65.0,
3700010306,2023,ivanovo,46.13,2757.0,82.0,4355.0,92.0,4263.0,0.0,0.0,1.0,1.0,0.0,,,-2624.0,133.0,102.0,10.0
6312012860,2023,samara,68.32.20,,,32.0,,,,30.0,1.0,1.0,0.0,32.0,,,,,
6950035965,2023,tver,62.09,123724.0,26523.0,28212.0,26869.0,1343.0,,8.0,1.0,1.0,0.0,63.0,,-91772.0,31952.0,31920.0,
2507013064,2023,primorsky terr.,38.11,21112.0,1337.0,57998.0,39474.0,18073.0,,4.0,1.0,1.0,0.0,898.0,450.0,-19494.0,1618.0,1587.0,
3528106120,2023,vologda,52.21.24,,,0.0,,,,39.0,1.0,1.0,0.0,,,,,,
9704153627,2023,moscow city,41.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7447277277,2023,chelyabinsk,41.20,81370.0,7797.0,70081.0,31193.0,38888.0,,6.0,1.0,1.0,0.0,1993.0,,-72682.0,8688.0,8614.0,
1215159272,2023,marij el,72.10,6326.0,1495.0,8254.0,6650.0,559.0,,12.0,1.0,1.0,0.0,100.0,,-4788.0,1538.0,1704.0,
5105091050,2023,murmansk,10.20.10,,,,,,,16.0,1.0,0.0,0.0,,,,,,
9702048440,2023,moscow city,41.20,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5007090186,2023,moscow reg.,46.39,,,,,,,9.0,1.0,0.0,0.0,,,,,,
2457195306,2023,krasnoyarsk,94.99,,,0.0,,,,11.0,1.0,1.0,0.0,,,,,,
9402015250,2023,luhansk,47.25,0.0,-66.0,34.0,34.0,,34.0,0.0,0.0,1.0,0.0,34.0,,0.0,,-66.0,34.0
2907018596,2023,arkhangelsk,49.41,,,,,,,2.0,1.0,0.0,0.0,,,,,,
3802007817,2023,irkutsk,07.29.41,11208629.0,2224832.0,10811334.0,9524006.0,292809.0,5415882.0,23.0,1.0,1.0,0.0,185334.0,,-7901131.0,2732455.0,2800235.0,4909020.0
2724101462,2023,khabarovsk,52.21.24,,,,,,,16.0,1.0,0.0,0.0,,,,,,
9311013432,2023,donetsk,81.10,,,,,,,8.0,1.0,0.0,0.0,,,,,,
7714963659,2023,moscow city,47.59,18765.0,5.0,22342.0,8591.0,13751.0,,7.0,1.0,1.0,0.0,147.0,,-16977.0,1788.0,140.0,
2344012985,2023,krasnodar,01.11.10,58433.0,211.0,67248.0,62755.0,4493.0,6698.0,21.0,1.0,1.0,0.0,634.0,,-58433.0,0.0,228.0,358.0
7715959800,2023,moscow city,47.59.50,509.0,-402.0,5289.0,-2486.0,7775.0,,10.0,1.0,1.0,0.0,1301.0,,-906.0,-397.0,-397.0,
3808166404,2023,irkutsk,35.14,57109335.0,1086614.0,9119928.0,3441553.0,5395714.0,-96844.0,16.0,1.0,1.0,0.0,735614.0,,-40345668.0,1493570.0,1343050.0,-356952.0
9723152530,2023,moscow city,73.11,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5262363346,2023,nizhni novgorod,46.73,1416.0,2.0,3660.0,852.0,2808.0,,4.0,1.0,1.0,0.0,0.0,,-1410.0,6.0,2.0,
9718183815,2023,moscow city,46.31.10,,,,,,,2.0,1.0,0.0,0.0,,,,,,
7325030480,2023,ulyanovsk,68.20.20,20038.0,6509.0,183458.0,133230.0,8525.0,,22.0,1.0,1.0,0.0,1432.0,41703.0,-11639.0,8399.0,7688.0,
5247057094,2023,nizhni novgorod,49.41,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
7743231201,2023,moscow city,41.20,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7716976156,2023,moscow city,46.90,,,,,,,1.0,1.0,0.0,0.0,,,,,,
1659110952,2023,tatarstan,52.29,169810.0,8722.0,89621.0,18792.0,42568.0,,12.0,1.0,1.0,0.0,409.0,,-160184.0,9626.0,9052.0,
7804162533,2023,sankt-petersburg,46.76.10,,,,,,,20.0,1.0,0.0,0.0,,,,,,
3902010972,2023,kaliningrad,46.39,,,,,,,5.0,1.0,0.0,0.0,,,,,,
7813544137,2023,sankt-petersburg,68.20,,,89660.0,6108.0,5432.0,,11.0,1.0,1.0,0.0,,78120.0,,,,
7717691851,2023,moscow city,66.19,,0.0,2766.0,-2081.0,4847.0,-470.0,12.0,1.0,1.0,0.0,61.0,,,-442.0,0.0,-2.0
2269010418,2023,altai terr.,46.71,,,10.0,10.0,,,0.0,1.0,1.0,0.0,,,,,,
3000000609,2023,astrakhan,16.10,,,,,,,1.0,1.0,0.0,0.0,,,,,,
3801123296,2023,irkutsk,52.10.21,9623.0,-288.0,25762.0,11096.0,14666.0,,10.0,1.0,1.0,0.0,1011.0,0.0,-8425.0,1198.0,111.0,
7819032978,2023,sankt-petersburg,72.19,,28.0,727.0,726.0,0.0,2.0,8.0,1.0,1.0,0.0,3.0,,,-64.0,28.0,2.0
2222048536,2023,altai terr.,46.19,,,32540.0,28404.0,4136.0,,18.0,1.0,1.0,0.0,1.0,,,,,
6671213230,2023,sverdlovsk,49.42,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5045069989,2023,moscow reg.,25.11,3574.0,0.0,8092.0,10.0,8082.0,,0.0,1.0,1.0,0.0,7655.0,,-3538.0,36.0,0.0,
9724142790,2023,moscow city,46.31.13,,,,,,,0.0,1.0,0.0,0.0,,,,,,
2312310403,2023,krasnodar,46.47,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,,,0.0,,0.0,
7602119302,2023,yaroslavl,02.20,,,,,,,8.0,1.0,0.0,0.0,,,,,,
6322017715,2023,samara,94.99,,,0.0,0.0,,,26.0,1.0,1.0,0.0,0.0,,,,,
1644027275,2023,tatarstan,80.10,15932.0,284.0,342.0,318.0,24.0,,20.0,1.0,1.0,0.0,2.0,0.0,-15648.0,284.0,284.0,
5410010241,2023,novosibirsk,64.99,,,,,,,17.0,1.0,0.0,0.0,,,,,,
7838111880,2023,sankt-petersburg,68.10.23,,,,,,,0.0,1.0,0.0,0.0,,,,,,
0273088212,2023,bashkortostan,45.20,193107.0,81383.0,378050.0,352949.0,25102.0,,11.0,1.0,1.0,0.0,18258.0,,-112987.0,80120.0,95963.0,
3528328980,2023,vologda,43.91,7135.0,373.0,9378.0,372.0,6216.0,,2.0,1.0,1.0,0.0,613.0,,-6464.0,671.0,373.0,
2804020410,2023,amur,47.25,1578.0,66.0,0.0,,0.0,,2.0,1.0,1.0,0.0,,,-1324.0,254.0,82.0,
7826022466,2023,sankt-petersburg,64.99,,,0.0,,,,25.0,1.0,1.0,0.0,,,,,,
7810971589,2023,sankt-petersburg,47.91,41.0,0.0,221.0,200.0,21.0,,0.0,1.0,1.0,0.0,75.0,,-36.0,5.0,0.0,0.0
7701920915,2023,pskov,21.10,320075.0,210636.0,302960.0,204420.0,90248.0,84606.0,12.0,1.0,1.0,0.0,19807.0,4875.0,-83753.0,217445.0,214952.0,17791.0
7733326084,2023,moscow city,72.19,1679.0,332.0,1436.0,1298.0,138.0,,5.0,1.0,1.0,0.0,889.0,0.0,-1296.0,383.0,370.0,
5911049987,2023,perm,46.71.52,74779.0,1203.0,14334.0,7783.0,3715.0,,17.0,1.0,1.0,0.0,430.0,2837.0,-73136.0,1643.0,1440.0,
5257205619,2023,nizhni novgorod,70.22,1418.0,10.0,28.0,28.0,,,2.0,1.0,1.0,0.0,0.0,,-1098.0,131.0,93.0,
9702031197,2023,moscow city,64.99,,,0.0,,,,2.0,1.0,1.0,0.0,0.0,,,,,
5833004785,2023,penza,01.13.10,1069.0,-2462.0,13184.0,12894.0,290.0,,14.0,1.0,1.0,0.0,0.0,,-766.0,303.0,-2462.0,
7721477040,2023,moscow reg.,25.62,22420.0,511.0,27869.0,1303.0,26566.0,,7.0,1.0,1.0,0.0,78.0,,-19813.0,727.0,632.0,0.0
1658073472,2023,tatarstan,66.10,,,9.0,9.0,,,17.0,1.0,1.0,0.0,,,,,,
5045013739,2023,moscow reg.,68.32.20,,0.0,191.0,,0.0,,37.0,1.0,1.0,0.0,191.0,,,,0.0,
7814710450,2023,sankt-petersburg,46.73.60,164692.0,-1060.0,77424.0,8395.0,58082.0,,6.0,1.0,1.0,0.0,236.0,10946.0,-156254.0,8438.0,-623.0,
7720437164,2023,moscow city,68.10,,,34.0,34.0,,,5.0,1.0,1.0,0.0,,,,,,
9410006059,2023,luhansk,94.20,,,0.0,0.0,,,7.0,1.0,1.0,0.0,,,,,,
9725014166,2023,moscow city,70.10,,-39921.0,683375.0,-85039.0,308923.0,-938.0,4.0,1.0,1.0,0.0,232.0,456665.0,,-958.0,-49901.0,76.0
9728032484,2023,moscow city,46.47,,,,,,,2.0,1.0,0.0,0.0,,,,,,
5506185884,2023,omsk,43.29,,,,,,,3.0,1.0,0.0,0.0,,,,,,
7709920057,2023,moscow city,42.21,,,,,,,11.0,1.0,0.0,0.0,,,,,,
1650323360,2023,tatarstan,45.30,5842.0,135.0,623.0,557.0,66.0,,7.0,1.0,1.0,0.0,3.0,,-4918.0,206.0,168.0,
7722846638,2023,moscow city,46.73.60,56060.0,4503.0,18462.0,-596.0,10763.0,,9.0,1.0,1.0,0.0,2.0,8295.0,-50953.0,5107.0,4954.0,
7714947061,2023,moscow city,09.10.90,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7701618214,2023,moscow city,69,,-20.0,197.0,-742.0,24.0,,18.0,1.0,1.0,0.0,3.0,914.0,,,-20.0,
5401360440,2023,novosibirsk,42.22,28831.0,247.0,87241.0,2465.0,84776.0,-16064.0,11.0,1.0,1.0,0.0,9942.0,,-32079.0,-3248.0,409.0,-6155.0
7709467817,2023,moscow city,88.10,,,,,,,8.0,1.0,0.0,0.0,,,,,,
5703008764,2023,moscow city,28.10,,,,,,,23.0,1.0,0.0,0.0,,,,,,
1511019814,2023,north ossetia,35.30,,,,,,,11.0,1.0,0.0,0.0,,,,,,
2457069478,2023,sankt-petersburg,56.10,,,,,,,13.0,1.0,0.0,0.0,,,,,,
7722214100,2023,moscow city,46.39,,,,,,,23.0,1.0,0.0,0.0,,,,,,
1650327460,2023,tatarstan,62.01,,,,,,,7.0,1.0,0.0,0.0,,,,,,
7751217810,2023,moscow city,41.20,13202.0,543.0,15205.0,-508.0,13644.0,5994.0,1.0,1.0,1.0,0.0,1690.0,0.0,,4143.0,1252.0,6669.0
2463045683,2023,krasnoyarsk,52.21.24,,,24770.0,24083.0,687.0,,24.0,1.0,1.0,0.0,284.0,,,,,0.0
2308210212,2023,krasnodar,47.11,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7743699254,2023,bashkortostan,41.20,0.0,0.0,2043.0,-11959.0,14002.0,,15.0,1.0,1.0,0.0,2043.0,,0.0,0.0,0.0,
7704836203,2023,moscow city,46.60,26.0,-6.0,794.0,209.0,489.0,,10.0,1.0,1.0,0.0,11.0,95.0,-16.0,3.0,-6.0,0.0
6450048187,2023,saratov,71.20.10,416.0,107.0,450.0,423.0,27.0,,22.0,1.0,1.0,0.0,153.0,,-282.0,134.0,119.0,
7118504005,2023,tula,52.21.24,,,,,,,13.0,1.0,0.0,0.0,,,,,,
6166033192,2023,rostov,85.13,43578.0,1860.0,32524.0,,7.0,,27.0,1.0,1.0,0.0,27178.0,,-41718.0,1860.0,1860.0,
5405055310,2023,novosibirsk,46.90,,,0.0,0.0,,,3.0,1.0,1.0,0.0,,,,,,
1102055836,2023,komi,63.11.10,22552.0,12188.0,40394.0,38417.0,1977.0,,16.0,1.0,1.0,0.0,2758.0,,-8686.0,10029.0,12316.0,0.0
6317103670,2023,samara,49.42,61113.0,544.0,38581.0,1101.0,28924.0,,9.0,1.0,1.0,0.0,1236.0,,-60302.0,811.0,551.0,
7728127118,2023,moscow city,72.20,,,0.0,,,,12.0,1.0,1.0,0.0,,,,,,0.0
7811361096,2023,sankt-petersburg,46.21.11,1272.0,92.0,1312.0,648.0,664.0,,17.0,1.0,1.0,0.0,22.0,,-1131.0,141.0,115.0,
7704827375,2023,moscow city,41.20,79638.0,296.0,434566.0,6520.0,428046.0,,10.0,1.0,1.0,0.0,7.0,,-79268.0,370.0,370.0,
9705125238,2023,moscow city,45.31,707286.0,127475.0,319645.0,211717.0,54509.0,,5.0,1.0,1.0,0.0,8044.0,42231.0,-528320.0,178966.0,159922.0,
2511024703,2023,primorsky terr.,52.10,22911.0,-4720.0,13923.0,218.0,10035.0,,18.0,1.0,1.0,0.0,4.0,3670.0,-24600.0,-1689.0,-4719.0,
2465319259,2023,krasnoyarsk,46.69.20,,,10.0,10.0,,,9.0,1.0,1.0,0.0,,,,,,
5032198458,2023,moscow reg.,68.20,,,,,,,15.0,1.0,0.0,0.0,,,,,,
2310181209,2023,krasnodar,09.10,,,2044.0,2044.0,,,9.0,1.0,1.0,0.0,,,,,,
6320039720,2023,samara,45.31,,,31.0,30.0,1.0,,4.0,1.0,1.0,0.0,31.0,,,,,
2722980264,2023,khabarovsk,93.19,,,,,,,9.0,1.0,0.0,0.0,,,,,,
7724214546,2023,moscow city,78.30,201001.0,4713.0,42662.0,8161.0,19103.0,,23.0,1.0,1.0,0.0,5638.0,15398.0,,7857.0,5939.0,
9002002970,2023,zaporizhzhia,01.11,,-9.0,81.0,72.0,,,22.0,1.0,1.0,0.0,10.0,9.0,,,-9.0,
7114021663,2023,tula,84.22,,,0.0,,,,13.0,1.0,1.0,0.0,,,,,,
7805743058,2023,sankt-petersburg,45.20,,-761.0,4701.0,-4547.0,9069.0,,4.0,1.0,1.0,0.0,,,-761.0,-761.0,-761.0,
2508099667,2023,primorsky terr.,52.10,,,12.0,12.0,,,12.0,1.0,1.0,0.0,,,,,,
7722398560,2023,moscow city,46.90,48729.0,2866.0,19382.0,17522.0,1860.0,,6.0,1.0,1.0,0.0,288.0,,-38983.0,3224.0,3358.0,
7627058267,2023,yaroslavl,25.11,2667.0,33.0,3882.0,43.0,3812.0,,0.0,1.0,1.0,0.0,996.0,27.0,-2618.0,49.0,41.0,
7731377365,2023,moscow city,71.12,47019.0,2805.0,17204.0,10137.0,7067.0,12426.0,6.0,1.0,1.0,0.0,12.0,0.0,-41535.0,5484.0,5224.0,1901.0
1832073651,2023,udmurtia,46.52,104624.0,31313.0,154110.0,32450.0,121659.0,,14.0,1.0,1.0,0.0,95392.0,,-68902.0,24918.0,36120.0,
2311326680,2023,krasnodar,46.71.20,94091.0,245.0,22048.0,591.0,3382.0,,2.0,1.0,1.0,0.0,597.0,1188.0,-93548.0,543.0,306.0,
3460014625,2023,volgograd,46.69,1632.0,-105.0,1096.0,1070.0,26.0,,9.0,1.0,1.0,0.0,7.0,,-1761.0,-129.0,-105.0,
7603075136,2023,yaroslavl,49.41.20,27490.0,-6007.0,60104.0,-7407.0,19969.0,-6559.0,3.0,1.0,1.0,0.0,1031.0,11316.0,-29943.0,-4294.0,-6007.0,966.0
3812999159,2023,irkutsk,25.11,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
7839133653,2023,sankt-petersburg,22.23,114958.0,2020.0,31556.0,5466.0,22721.0,,3.0,1.0,1.0,0.0,769.0,3339.0,-112379.0,2579.0,2588.0,
9703019812,2023,moscow city,41.20,352113.0,1029.0,2774.0,1890.0,884.0,,3.0,1.0,1.0,0.0,0.0,,-350748.0,1365.0,1286.0,0.0
7708202102,2023,moscow city,69.20,,,579.0,193.0,386.0,,21.0,1.0,1.0,0.0,,,,,,
4826154442,2023,lipetzk,69.10,,,1429.0,0.0,1429.0,,1.0,1.0,1.0,0.0,1429.0,,,,,
5259010975,2023,nizhni novgorod,85.14,9754.0,0.0,0.0,,,,28.0,0.0,1.0,0.0,,,,9754.0,0.0,
0700002927,2023,kabardino-balkaria,46.21,,-267.0,12704.0,-257.0,12961.0,,1.0,1.0,1.0,0.0,4680.0,,-259.0,-259.0,-267.0,
6161067695,2023,rostov,64.19,51473.0,27100.0,12257.0,3784.0,8473.0,,10.0,1.0,1.0,0.0,9307.0,,-13512.0,37961.0,28708.0,
6664058312,2023,sverdlovsk,69.20.20,5514.0,1262.0,3745.0,3159.0,586.0,,25.0,1.0,1.0,0.0,159.0,,-3792.0,1722.0,1398.0,
5603014027,2023,orenburg,82.99,35764.0,992.0,14328.0,9713.0,3558.0,,19.0,1.0,1.0,0.0,5546.0,1056.0,-32763.0,3001.0,1366.0,
5445106787,2023,novosibirsk,69.20.20,,,,,,,22.0,1.0,0.0,0.0,,,,,,
7203497172,2023,tyumen,46.71.20,77653.0,146.0,15260.0,-480.0,15305.0,,3.0,1.0,1.0,0.0,510.0,,-76505.0,461.0,191.0,0.0
5834058110,2023,penza,68.32.10,8.0,23.0,1365.0,1315.0,50.0,,10.0,1.0,1.0,0.0,1000.0,,,8.0,23.0,
7813560058,2023,sankt-petersburg,69,6411.0,1051.0,1051.0,1051.0,,,10.0,1.0,1.0,0.0,1041.0,,-2555.0,1243.0,1243.0,
7103520974,2023,tula,62.01,935.0,-106.0,673.0,652.0,21.0,,9.0,1.0,1.0,0.0,209.0,,-994.0,-59.0,-76.0,
0277901693,2023,bashkortostan,45.30,4686.0,-175.0,5800.0,1449.0,2184.0,,8.0,1.0,1.0,0.0,24.0,2167.0,-4804.0,-118.0,-169.0,
9704047361,2023,moscow city,43.29,,,,,,,2.0,1.0,0.0,0.0,,,,,,
7803016579,2023,sankt-petersburg,74.90,,,,,,,32.0,1.0,0.0,0.0,,,,,,
9704177392,2023,moscow city,46.90,,,,,,,1.0,1.0,0.0,0.0,,,,,,
3801037960,2023,irkutsk,68.32,0.0,0.0,43.0,,0.0,,28.0,1.0,1.0,0.0,43.0,0.0,0.0,,0.0,
6942000060,2023,tver,01.41,,,,,,,23.0,1.0,0.0,0.0,,,,,,
3525016782,2023,vologda,71.12.20,440499.0,7513.0,1448731.0,809855.0,154750.0,85184.0,29.0,1.0,1.0,0.0,80072.0,,-305045.0,4530.0,10385.0,85599.0
7743311062,2023,moscow city,42.21,100105.0,-10976.0,144172.0,-10819.0,143708.0,,4.0,1.0,1.0,0.0,968.0,,-102080.0,-1975.0,-10691.0,
5007039599,2023,moscow reg.,93.11,,,15854.0,,4664.0,,21.0,1.0,1.0,0.0,359.0,900.0,,,,
3328024015,2023,vladimir,46.74,22857.0,3040.0,9224.0,6935.0,2289.0,,4.0,1.0,1.0,0.0,838.0,,-16840.0,3813.0,3800.0,
5040161483,2023,moscow reg.,31.02,,,,,,,4.0,1.0,0.0,0.0,,,,,,
7743703422,2023,moscow city,61.10,,204.0,6633.0,-35741.0,19905.0,,15.0,1.0,1.0,0.0,246.0,22469.0,-1020.0,-1020.0,227.0,
3525249339,2023,vologda,47.25,,,,,,,13.0,1.0,0.0,0.0,,,,,,
3123481878,2023,belgorod,93.29.20,1519.0,3.0,13.0,13.0,,,2.0,1.0,1.0,0.0,2.0,,,3.0,3.0,
7609040299,2023,yaroslavl,25.11,,-93.0,24.0,-470.0,0.0,,3.0,1.0,1.0,0.0,21.0,494.0,-54.0,-54.0,-93.0,
3123416389,2023,belgorod,96.04,,,544.0,10.0,534.0,,6.0,1.0,1.0,0.0,0.0,,,,,
9706023750,2023,moscow city,46.90,,,,,,,1.0,1.0,0.0,0.0,,,,,,
2222857230,2023,altai terr.,43.22,,,,,,,6.0,1.0,0.0,0.0,,,,,,
7128003015,2023,tula,28.25.10,3491.0,-105.0,17047.0,2847.0,13035.0,-1805.0,30.0,1.0,1.0,0.0,92.0,,-3991.0,-2907.0,-91.0,-1805.0
6324018697,2023,samara,64.92.30,,,,,,,12.0,1.0,0.0,0.0,,,,,,
9703002054,2023,moscow city,43.12,67047.0,1532.0,37263.0,2540.0,34723.0,,4.0,1.0,1.0,0.0,6921.0,,-65545.0,1502.0,1884.0,
4205018510,2023,kemerovo,69.20,2609.0,1178.0,3401.0,2687.0,50.0,,22.0,1.0,1.0,0.0,1.0,664.0,-846.0,1320.0,1284.0,
6670073862,2023,sverdlovsk,52.29,,,,,,,19.0,1.0,0.0,0.0,,,,,,
2723139738,2023,khabarovsk,42.21,6560.0,95.0,12702.0,12677.0,25.0,,12.0,1.0,1.0,0.0,380.0,,-6455.0,105.0,95.0,
9706010825,2023,moscow city,43.91,,,,,,,3.0,1.0,0.0,0.0,,,,,,
9715309202,2023,moscow city,18.12,23116.0,253.0,3928.0,731.0,3196.0,,6.0,1.0,1.0,0.0,1081.0,,-22737.0,379.0,319.0,
7816718455,2023,sankt-petersburg,45.40.50,,,,,,,2.0,1.0,0.0,0.0,,,,,,
6450008674,2023,saratov,77.40,6220.0,-580.0,1505.0,1025.0,480.0,,30.0,1.0,1.0,0.0,161.0,,-6697.0,-477.0,-512.0,
3702123400,2023,ivanovo,94.92,,,,,,,8.0,1.0,0.0,0.0,,,,,,
6376025279,2023,samara,68.20.20,19042.0,1082.0,18046.0,16426.0,1620.0,,8.0,1.0,1.0,0.0,1426.0,,-17874.0,1168.0,1671.0,
7751520180,2023,moscow city,33.13,,,,,,,9.0,1.0,0.0,0.0,,,,,,
6501015136,2023,sakhalin,94.20,,,3397.0,,1941.0,,24.0,1.0,1.0,0.0,3106.0,,,,,
7203408126,2023,tyumen,43.29,31682.0,280.0,2704.0,636.0,2068.0,2579.0,6.0,1.0,1.0,0.0,2704.0,,-31332.0,350.0,350.0,2579.0
9710110727,2023,moscow city,69.20,,,,,,,0.0,1.0,0.0,0.0,,,,,,
5906168731,2023,perm,85.30,,0.0,2.0,-6.0,8.0,,3.0,1.0,1.0,0.0,2.0,,,0.0,0.0,
4706070600,2023,leningrad,46.38,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,
4720013032,2023,leningrad,20.42,1619.0,19.0,3906.0,-785.0,2661.0,,24.0,1.0,1.0,0.0,287.0,2030.0,0.0,66.0,25.0,
7743675528,2023,moscow city,68.32.10,,,0.0,0.0,,,15.0,1.0,1.0,0.0,0.0,,,,,
0326525941,2023,buryatia,47.25,,,,,,,9.0,1.0,0.0,0.0,,,,,,
8606008299,2023,khanty-mansijsk,94.99,,,0.0,,,,21.0,1.0,1.0,0.0,,,,,,
7716241747,2023,moscow city,43.29,,,,,,,8.0,1.0,0.0,0.0,,,,,,
7107129137,2023,tula,52.29,15391.0,316.0,374.0,84.0,290.0,,5.0,1.0,1.0,0.0,374.0,0.0,-14665.0,726.0,335.0,
7838101144,2023,sankt-petersburg,93.11,,,,,,,1.0,1.0,0.0,0.0,,,,,,
5017015276,2023,moscow reg.,35.22,,,56277.0,,538.0,,34.0,1.0,1.0,0.0,109.0,,,,,
2465345160,2023,krasnoyarsk,46.73.60,,,,,,,1.0,1.0,0.0,0.0,,,,,,
7104515590,2023,tula,52.21.24,,,,,,,12.0,1.0,0.0,0.0,,,,,,
6168105237,2023,rostov,46.90,5426.0,343.0,1976.0,1864.0,44.0,,5.0,1.0,1.0,0.0,1584.0,68.0,-4569.0,445.0,429.0,
6820030099,2023,tambov,47.11,5382.0,360.0,50.0,50.0,0.0,360.0,13.0,1.0,1.0,0.0,50.0,0.0,,947.0,360.0,360.0
2801077425,2023,amur,46.43.10,,,,,,,22.0,1.0,0.0,0.0,,,,,,
5403352808,2023,novosibirsk,46.90,124877.0,103460.0,372111.0,66796.0,303165.0,,10.0,1.0,1.0,0.0,2821.0,,-20707.0,104170.0,103460.0,
5263130640,2023,nizhni novgorod,49.41,36492.0,-76.0,3901.0,2941.0,841.0,,6.0,1.0,1.0,0.0,287.0,120.0,-35979.0,513.0,45.0,
7224047311,2023,tyumen,41.20,,0.0,415.0,-141.0,,,11.0,1.0,1.0,0.0,,556.0,,,0.0,
9726034817,2023,moscow city,46.90,997356.0,29.0,73.0,59.0,14.0,,0.0,1.0,1.0,0.0,30.0,,-997320.0,36.0,36.0,
8602276307,2023,khanty-mansijsk,43.31,2390.0,406.0,1210.0,10.0,400.0,,6.0,1.0,1.0,0.0,1203.0,800.0,-1950.0,440.0,440.0,
